u v w
1448661394 10038828777 142.69
1448661396 4984669733 7.15
1448661396 4984669731 26.753
1448661404 1448661390 150.986
1448661408 5147928229 54.545
1448661408 1448661412 128.367
1448661412 5147927512 171.127
1448661416 8272679862 395.594
1448661416 1448661433 335.667
1448661418 1448661416 206.062
1448661430 1448661404 249.63
1448661430 2987552433 353.903
1448661432 1448661435 248.178
1448661432 4984769756 751.492
1448661433 1448661432 33.131
1448661433 824063577 323.003
1448661435 1448661440 270.599
1448661435 5157680934 105.252
1448661440 1448661412 261.212
1448661440 7866695888 180.007
1448661444 5157646012 32.153
1448661444 1448661448 177.579
1448661448 1448661449 21.238
1448661448 1448661430 214.859
1448661530 5157653376 125.598
1448661545 8279558906 58.814
1448661633 2987612883 11.578
1448661633 846828757 2133.115
1448661642 5157653375 544.341
1448661642 2987612835 351.581
1512861820 1141256021 334.016
1512861820 5763918338 436.52
1512861864 2028339376 49.124
1512861864 8118362983 505.745
1512861876 9080153849 231.583
1512861876 2053855846 632.435
1512861914 7696140540 592.071
1512861936 2048297199 73.307
1512861936 2048242909 285.128
1512861941 2048199485 288.305
1512861941 2051573067 177.321
1512862004 1512861914 783.84
1512862004 3906780452 541.565
1512862011 956655402 640.962
1512862012 2026551329 14.862
1512862012 2026551311 1248.409
1512868855 2044700759 161.829
1512868855 2052576299 810.597
1607610418 5764286060 89.433
1607610418 10129361607 1914.231
1607610419 2526375933 285.988
1607610421 2526375933 514.924
1607610421 3100298958 672.242
1613391453 1613400769 253.362
1613391453 1810747539 206.003
1613391455 1811958503 508.327
1613391455 1613391500 448.336
1613391463 3016028630 151.158
1613391463 1802712149 213.254
1613391463 3023646134 201.836
1613391474 1811263407 214.591
1613391474 1810747597 340.342
1613391485 1811240387 242.438
1613391485 1613391453 156
1613391500 1690483762 72.182
1613391500 1690483655 31.89
1613391508 2987701435 943.671
1613391508 5598644005 223.887
1613391523 1811240379 207.03
1613391523 1613391474 295.735
1613391551 1802701620 11.263
1613391551 3049066269 1728.888
1613391554 1690483691 81.598
1613391554 7552103089 308.044
1613400756 2625569896 1454.592
1613400756 5956048342 886.892
1613400759 1811263418 298.35
1613400759 1811240381 265.283
1613400766 1613400788 379.308
1613400766 9045328706 138.413
1613400766 1813036245 1269.025
1613400769 1613400759 318.069
1613400769 1811240387 213.255
1613400788 2998406351 271.39
1613400788 9045328699 178.472
1613400788 4258031450 1287.608
1613434010 1757044185 382.809
1613434010 1811092525 782.985
1613434011 1613434065 8.829
1613434011 3461605849 549.064
1613434018 3381130327 38.355
1613434018 1613434334 575.182
1613434039 1613434242 763.808
1613434039 5335672916 686.57
1613434050 1613434208 7.304
1613434050 1813590441 645.054
1613434058 2089439501 4456.973
1613434065 1613434345 17.239
1613434136 1613434436 208.687
1613434136 1613434011 17.337
1613434148 3381112991 266.792
1613434161 1811092336 6.679
1613434161 1817723996 268.948
1613434170 4150484543 9.808
1613434170 9608159780 385.511
1613434208 1811092359 7.816
1613434208 3296733624 236.995
1613434242 1613434011 296.869
1613434277 1813590434 973.014
1613434317 3062983873 409.659
1613434317 618953117 458.343
1613434334 3381124894 133.336
1613434334 1811393806 10.187
1613434345 1613434136 9.027
1613434345 9608159747 1798.139
1613434436 1613434058 581.718
1613434436 5335672916 1094.172
1613509394 5324000235 8807.259
1613509456 1613509831 685.55
1613509456 1613509441 953.776
1613509462 3969512952 18.703
1613509462 1613509456 1656.118
1613509506 1811301552 1062.789
1613509534 1613509807 768.896
1613509534 1613509441 454.279
1613509640 4140986433 667.5
1613509796 3650878613 386.358
1613509796 7068593560 756.219
1613509807 8223428782 678.924
1613509831 1613509864 1051.461
1613509864 3900466240 358.509
1613509864 1613509640 759.849
1634774723 2026617824 773.71
1634774723 2025038423 437.094
1634774755 2024856009 318.059
1634774755 1068419504 579.143
1659524658 146095926 344.968
1659524699 146096939 464.033
1659524699 2515145555 11.635
1659524700 4054804428 135.949
1659524700 10245876807 56.651
1659524703 2518659434 899.359
1659524703 3427721286 614.824
1659524720 10245882504 644.177
1659524720 10245882506 739.99
1659524722 4123591512 670.614
1659524731 4436018122 383.359
1659524731 3427724436 11.546
1659524736 2518659433 615.265
1659524736 7147867174 145.353
1659524737 7147868118 10.296
1659524737 3427721290 665.949
1668285578 3747458039 75.151
1668295986 824063562 567.035
1668295986 1668297397 266.804
1668297397 10038828838 293.172
1668297397 1668302550 407.672
1668314579 7184053822 148.312
1668314579 4354988156 109.524
1668314600 1668341364 58.138
1668314600 3023988820 332.971
1668318452 1668318462 144.069
1668318462 3683258982 101.883
1668320599 1668320610 241.813
1668320610 3048240530 410.497
1668320610 1068713022 447.956
1668325054 10038828849 100.508
1668325054 7184053915 43.852
1668329606 1668331126 535.015
1668329606 7184053859 160.396
1668331126 2288884993 272.43
1668334682 7184053943 60.502
1668334699 3023988828 397.054
1668334699 3986616622 482.048
1668341350 885434167 517.07
1668341350 1668341363 550.081
1668341361 7113935373 435.962
1668341361 1668341368 574.91
1668341363 3023989033 422.788
1668341363 1668342017 404.598
1668341364 3023958357 548.155
1668341364 1668341350 417.978
1668341368 3023988829 422.205
1668341368 1668341369 38.416
1668342014 1744507019 9.572
1668342014 849563047 183.868
1668342017 3745508110 61.537
1668342020 3747384687 13.944
1668342020 3745508110 32.264
1668342020 1668342017 61.805
1669638579 1439717776 272.602
1671615476 658983392 321.918
1671615566 1671615843 441.73
1671615580 86829562 381.01
1671615643 89024364 735.406
1671615643 1671615702 391.259
1671615702 1671615793 96.079
1671615793 1671615566 1011.762
1671615793 1671615476 577.379
1671615843 1684521281 4048.666
1672095344 1672095511 7.963
1672095344 3647162732 1389.962
1672095351 2312603163 8.786
1672095351 1817479584 1701.253
1672095360 1672095511 1380.373
1672095360 3646567012 2080.409
1672095412 1672095600 283.133
1672095437 3182999646 580.827
1672095437 3200375172 104.466
1672095455 1672106229 9.234
1672095455 2089439406 248.79
1672095481 3151084422 15.004
1672095481 3151084407 82.78
1672095497 1672095344 19.068
1672095499 3150858579 583.411
1672095511 1672095600 19.507
1672095511 775073771 278.973
1672095600 1672095497 8.25
1672095600 3200375483 1087.01
1672106207 1672106263 14.454
1672106207 2151566276 1214.581
1672106208 618952597 10.082
1672106208 3062983877 364.2
1672106229 1817479582 797.734
1672106263 9593909326 31.685
1672106263 1131562655 13.192
1672291550 1672291634 48.603
1672291550 3902012922 388.01
1672291562 1672291550 15.136
1672291562 3200375199 398.395
1672291587 1672291562 47.459
1672291587 3200559813 283.191
1672291600 5995745606 302.988
1672291600 3586218212 782.515
1672291634 1672291587 14.953
1672291634 3200375231 1192.428
1672291677 1684521371 577.502
1672291915 8280469586 18.33
1672291915 4150880186 335.321
1672291917 1672291915 1006.989
1672291917 4150881024 634.095
1672292137 1672291677 25.124
1672292137 5996296659 18.73
1672292195 1672291915 22.464
1672292195 3807356977 588.872
1672345188 3382525858 493.056
1672358687 3382559889 23.31
1672358698 4272621176 31.931
1672358701 3382533619 506.386
1672358701 1672358687 8.658
1672358716 1672358771 452.702
1672358732 1817479686 13.366
1672358732 9593603377 2017.079
1672358755 3382565638 268.923
1672358755 3382565180 711.634
1672358763 8280483072 11.843
1672358763 1131562663 1910.928
1672358771 1672358880 11.253
1672358771 1672358880 519.532
1672358772 9593798138 1033.676
1672358772 1672358844 520.466
1672358785 1672358772 11.931
1672358785 1672402422 1087.601
1672358844 2151566257 23.047
1672358844 1817479710 965.715
1672358859 4272621176 15.062
1672358859 4272621163 48.254
1672358880 8095098017 449.897
1672362267 1672358698 148.859
1672362282 1672362284 225.822
1672362282 6442175267 1191.504
1672362284 1672362267 361.044
1672362284 1672402675 213.343
1672402247 3174799850 120.469
1672402292 1672402247 288.514
1672402292 1672402387 295.156
1672402300 91352898 311.178
1672402369 1672402675 728.558
1672402369 1672402300 443.455
1672402387 6442175267 361.074
1672402422 1672402369 322.556
1672402422 1672358698 1162.642
1672402432 1672402482 428.132
1672402482 1672358772 998.606
1672402675 1672402292 96.697
1672402746 1672402387 490.034
1672402746 1672402247 260.143
1675517035 8111458486 124.569
1675517035 5572347963 691.57
1675517044 1675517052 1041.674
1675517044 91489455 704.37
1675517052 10038847654 224.31
1675561108 1675561110 7.639
1675561108 5651011425 280.869
1675561110 2028461968 234.064
1675561110 1141240001 535.403
1684521030 4255684377 252.142
1684521030 9402411931 626.122
1684521106 1684521158 19.949
1684521116 1684521175 981.533
1684521116 1684521234 579.873
1684521158 1684521116 384.373
1684521158 2089439405 1108.902
1684521175 2089439455 5426.467
1684521176 1684521106 413.893
1684521216 3655835093 13.493
1684521216 1684521239 473.184
1684521234 370298930 4265.368
1684521238 3646567080 1114.651
1684521238 3586218242 314.531
1684521239 4257996556 310.32
1684521239 4257996553 158.408
1684521241 1684521374 386.486
1684521241 4255684349 509.654
1684521242 4255684337 495.061
1684521242 2312603136 246.953
1684521252 9596969166 227.563
1684521260 3655835098 13.489
1684521260 3041308575 316.071
1684521278 9118612604 152.984
1684521278 9118612615 562.299
1684521279 1684521278 284.479
1684521281 1684521175 752.929
1684521281 1684521176 990.765
1684521315 1672292137 133.02
1684521315 4055114050 652.465
1684521358 3467839255 278.774
1684521358 3467839246 413.977
1684521361 1684521030 819.806
1684521361 3971742114 921.284
1684521364 3382917035 78.551
1684521364 9402412195 158.769
1684521371 9402412076 563.737
1684521374 6537041597 266.559
1684521374 1684521393 258.608
1684521381 1684521216 372.598
1684521381 4255684387 352.8
1684521393 3655835116 327.01
1684521393 4255684383 433.053
1684521410 4255684374 270.673
1684521410 1684521381 255.246
1684521411 3785926497 713.579
1684521423 1684521252 619.723
1684529675 430636616 3585.45
1684813259 1684813294 9.761
1684813259 3076172382 157.375
1684813262 1684813422 12.496
1684813262 4150893945 638.693
1684813284 1684813535 15.472
1684813284 1684813506 1120.813
1684813294 3076172379 769.583
1684813294 1684813335 176.416
1684813335 4150893962 14.56
1684813335 1684813262 220.917
1684813338 1684813598 16.446
1684813338 4152198490 677.758
1684813340 1684813631 21.634
1684813340 9118612687 120.736
1684813344 9118612687 30.864
1684813344 1684813631 123.113
1684813422 3639131136 317.681
1684813422 4150893962 218.597
1684813439 1684813653 12.383
1684813439 1684813629 692.294
1684813476 9118612688 30.714
1684813476 9118612689 458.6
1684813492 1684813506 12.366
1684813492 1684813535 1119.583
1684813506 1684813439 8.849
1684813516 1684813340 15.622
1684813516 3469400148 419.971
1684813535 3655835047 13.44
1684813535 3076175678 952.202
1684813598 3041346704 1233.294
1684813598 6537041785 1723.344
1684813603 1684813492 594.783
1684813603 658983363 552.28
1684813629 1684813516 21.743
1684813629 9995408796 167.947
1684813631 1684813629 15.697
1684813631 1684813653 692.823
1684813653 1684813492 9.391
1684813653 658983363 663.471
1690483591 1811958547 26.439
1690483591 7552103103 238.478
1690483655 1613391523 322.104
1690483655 1802312114 1493.628
1690483691 1613391455 108.49
1690483697 1690483765 559.47
1690483697 2987612853 5908.24
1690483748 7556693690 358.379
1690483748 1802312550 335.876
1690483749 1811301420 1210.244
1690483750 1692100737 31.817
1690483750 2989045171 383.003
1690483762 1690483749 638.188
1690483762 1690483750 504.976
1690483765 1690483655 67.248
1692100737 1690483765 501.023
1692100737 1692100745 269.822
1692100745 1811301467 279.82
1692100748 2989538519 8.027
1692100748 1811263426 395.71
1692100751 1690483750 286.133
1692100751 3048662163 177.029
1692100753 1692100748 38.634
1692100757 2989045175 7.047
1692100757 4090167299 353.246
1692112416 1692112419 528.272
1692112416 1692112430 17.18
1692112419 1692112446 11.991
1692112419 1692112449 1000.034
1692112423 9512977648 321.668
1692112430 5690313267 461.698
1692112431 9404406546 181.236
1692112431 9404406473 1306.064
1692112435 8097348605 19.1
1692112446 1692112430 527.427
1692112446 5690313266 440.445
1692112447 10129267557 914.697
1692112447 1692112423 569.456
1692112449 1692112446 999.078
1692112455 9404406403 195.496
1692112455 9404406407 258.434
1692112458 1692112464 575.286
1692112464 9597038816 693.76
1692112464 1692112435 576.247
1692112465 9404406367 69.265
1692112465 3471291049 836.186
1744507004 3016353892 20.893
1744507004 3016353871 1020.228
1744507005 3016353892 17.599
1744507005 1744507004 21.497
1744507013 1141239885 9.448
1744507014 1744507013 14.267
1744507014 5436869865 342.623
1744507016 1668334699 7.075
1744507016 1744507014 609.371
1744507018 1744507019 184.454
1744507019 1744507020 546.171
1744507019 3023988825 390.574
1744507020 3023988824 390.489
1744507020 1135676886 492.562
1753799458 1753799516 110.711
1753799458 1753799552 185.919
1753799474 8874132685 19.01
1753799474 8874132713 214.419
1753799486 1753799493 428.743
1753799489 1753799561 351.824
1753799498 3530763239 436.815
1753799498 5270147361 857.783
1753799499 8895467298 29.914
1753799499 8874132687 243.643
1753799505 1753799458 98.628
1753799505 1753799659 109.654
1753799507 8895467412 536.493
1753799507 8895467369 437.778
1753799516 1753799681 186.822
1753799552 8874132681 18.571
1753799552 1753799681 108.327
1753799561 1753799505 418.124
1753799561 1753799570 270.768
1753799570 8874132684 14.545
1753799570 1753799552 415.46
1753799593 8895467297 78.052
1753799599 8093497350 245.684
1753799599 5270146713 431.639
1753799616 1753799634 132.059
1753799634 1753799474 177.992
1753799659 1753799593 219.033
1753799659 1753799516 96.619
1753799679 8895467503 35.485
1753799679 8895467414 513.334
1753799679 8895467515 110.544
1753799681 1753799474 215.085
1755882464 1439718330 304.584
1756415745 1757044109 731.675
1756415752 1756415745 575.105
1756415752 9111991960 228.346
1756415769 1756415752 345.275
1756415769 7995008216 401.997
1756601127 1757044062 625.66
1756601127 9111991860 2442.476
1756684981 1756415769 627.49
1757043997 7995008228 11.555
1757043997 1757044005 842.392
1757044005 7995008225 10.363
1757044005 1757044029 563.241
1757044029 9111991955 287.898
1757044029 1756601127 367.452
1757044062 7995008199 855.343
1757044062 7995008206 334.951
1757044109 3381477844 923.132
1757044144 1757043997 1432.163
1757044185 3194274760 449.346
1757044185 6442126305 477.288
1757044222 7995008230 13.1
1757044222 1757044144 772.886
1757044236 7995008260 11.365
1757044236 1757044222 205.513
1757047376 9121836526 476.82
1757047376 9121836483 533.334
1757047379 9121836514 224.171
1757047379 1165244111 271.633
1757047385 1812204917 9.397
1757047385 1812180052 351.107
1757047386 1811470401 7.577
1757047386 1812180093 369.039
