u  v  w
3010478785  8266352699  1483.421
3010478785  3010478790  94.423
3010478786  7944334752  11.801
3010478786  3010478796  71.926
3010478788  3010478796  47.361
3010478788  3010478786  47.269
3010478790  3010478797  50.434
3010478790  3010478798  85.449
3010478795  3010478788  47.025
3010478795  3010478796  65.362
3010478796  3010478808  1027.231
3010478808  8266352680  990.861
3012876494  3012876501  43.647
3012876494  2456473695  148.689
3012876507  3012876494  643.805
3029653248  1926050403  61.1
3029653248  3029653249  409.48
3029653249  2110459581  268.913
3094846061  3094846106  604.448
3094846063  3094846994  17.673
3094846063  6444185790  53.794
3094846068  3094847134  12.816
3094846074  3094846118  412.601
3094846078  8168774841  647.925
3094846087  3094846796  377.954
3094846092  3094846061  254.949
3094846097  3094846128  324.148
3094846097  3094846929  746.68
3094846102  3094846756  412.489
3094846102  3094846074  180.859
3094846103  3094846764  56.976
3094846103  3094846063  13.293
3094846106  3094846936  15.387
3094846106  9075025358  422.38
3094846118  3094846063  57.859
3094846118  6444185790  78.611
3094846128  1683884308  917.421
3094846733  3094846103  17.547
3094846733  6444185797  60.007
3094846749  9365059875  657.017
3094846764  9075025355  194.208
3094846770  9365055301  238.842
3094846779  3094846103  62.733
3094846779  3094846764  87.524
3094846780  5321959777  302.863
3094846780  3094846087  379.92
3094846796  3094846780  15.081
3094846796  3094846106  587.685
3094846803  9075025397  271.894
3094846803  4823428801  303.724
3094846824  6444185789  238.469
3094846929  1683884294  147.552
3094846933  3094846102  212.583
3094846936  3094846929  606.918
3094846936  3094846780  589.426
3094846948  3094846824  206.564
3094846958  9365055237  49.462
3094846958  9365055230  569.668
3094846994  3094846733  13.449
3094846994  3094846078  63.359
3094846998  3094846770  22.537
3094846998  9365055297  170.587
3094847007  9365059926  44.707
3094847008  9365059940  1130.731
3094847008  9365059895  1567.619
3094847134  8168774836  12.739
3094847134  1683884290  28.847
3094862474  8168709965  61.921
3094862475  3094862820  270.896
3094862496  3094862475  287.947
3094862503  2088609652  456.031
3094862516  3094862704  9.9
3094862516  8168709965  161.018
3094862524  3094862775  37.516
3094862528  4823428561  11.202
3094862528  6344086909  10.8
3094862635  3094863219  301.724
3094862640  3094862824  286.402
3094862640  5222387799  105.422
3094862645  3094862751  160.238
3094862645  3094862647  194.71
3094862647  3094862677  158.543
3094862649  6344073701  416.408
3094862649  6344171091  769.634
3094862674  9403957048  42.066
3094862677  3094862751  193.984
3094862677  3094862736  451.134
3094862700  3094862677  99.425
3094862700  3094863199  217.31
3094862701  4823428762  5.505
3094862701  3982967278  25.528
3094862701  6344148838  86.001
3094862702  3094862674  64.197
3094862702  9403957048  79.919
3094862704  3094862649  468.643
3094862705  3094862823  170.344
3094862705  9403957074  179.124
3094862736  3094862823  31.591
3094862743  3094862492  216.056
3094862743  4823429064  437.104
3094862749  9403957028  52.37
3094862749  3094862674  10.47
3094862750  3094862516  188.019
3094862751  3094862736  255.375
3094862754  8168709970  462.312
3094862754  3094862808  631.859
3094862770  9403957049  122.867
3094862770  9403957022  303.862
3094862775  3094862503  1429.842
3094862775  3094862780  267.976
3094862778  8168814555  750.907
3094862780  3094863227  397.135
3094862780  5222386987  460.168
3094862799  9403957070  200.769
3094862800  3094862645  181.304
3094862803  3094864047  124.431
3094862810  9403957058  96.066
3094862810  3094862743  405.803
3094862820  9403957071  197.718
3094862820  3094862705  176.146
3094862823  3094862702  227.733
3094862824  4823427296  9.333
3094862824  5222387804  604.422
3094863193  3094864030  412.281
3094863193  3094863217  120.936
3094863196  3094864047  214.783
3094863199  9403957021  7.403
3094863199  9403957017  217.26
3094863201  3094863196  130.174
3094863203  9403957059  373.623
3094863217  3094864045  145.127
3094863218  3094862803  115.158
3094863219  3094862803  11.369
3094863223  3094863203  77.987
3094863227  4823429289  225.642
3094863227  3094864036  302.82
3094864033  3094864047  85.288
3094864033  3094863201  578.496
3094864036  3094864041  29.508
3094864036  2088609647  308.11
3094864039  3094863219  56.142
3094864039  3094864033  161.708
3094864041  3094863217  27.513
3094864041  3094863193  123.4
3094864047  3094863203  74.683
3130862908  3130862915  493.088
3130862915  2122159523  2079.452
3142942303  6402504104  5252.594
3142942303  1682192463  1040.266
3142942304  5222386717  28.639
3202751927  8585912890  281.771
3202751932  6196081899  199.603
3202751942  3202751943  63.844
3202751943  4853737186  14.011
3202751943  3202751945  315.048
3202751944  4853737348  14.053
3202751944  3202751942  323.837
3202751945  4853736597  14.022
3202751945  4272264309  363.464
3202751946  3761173411  369.763
3218377619  7959216364  496.47
3218377619  3753125540  503.468
3218377619  6196081833  552.715
3218377621  3218377622  20.214
3218377621  3218377639  161.325
3218377622  8586066909  90.055
3218377622  3218377634  1151.503
3218377632  4259317291  178.992
3218377632  4259317589  173.228
3218377633  4259317112  231.334
3218377633  3218377621  278.986
3218377634  3218377635  62.163
3218377634  3202751932  87.161
3218377635  3218377632  148.34
3218377635  3218377634  153.239
3218377639  8602905253  166.84
3218377639  6196081840  14.134
3218377640  8602905263  586.852
3218377640  6196081849  386.142
3453898808  9482893690  208.923
3453898808  3453898813  813.849
3453898813  7954791338  7.129
3453898813  3218377619  323.36
3453898824  3753125584  92.269
3453898824  3453898827  320.303
3670138796  7054220082  259.373
3670138796  7054220123  111.438
3670138796  7054220110  534.386
3702860801  9078321925  28.231
3702860801  3753125644  16.742
3704301716  3704302340  21.676
3704301716  3704301722  96.364
3704301718  3704302340  79.585
3704301718  3704302348  158.341
3704301720  3704301716  30.534
3704301720  3704324599  3995.144
3704301722  3755524719  5773.208
3704302326  3704301722  121.885
3704302326  3704301716  123.035
3704302340  3704302346  32.677
3704302340  3704302348  93.745
3704302346  3704301720  23.516
3704302348  8599457878  1367.642
3704324508  3704324525  69.354
3704324508  3704324571  148.351
3704324525  3704324526  20.133
3704324525  3704324571  117.299
3704324526  3704324599  28.973
3704324526  3704324588  73.231
3704324533  3704324544  17.125
3704324533  3704324536  1398.009
3704324536  3704324526  117.53
3704324536  3704324588  162.099
3704324544  3755524652  10.423
3704324544  8599454390  56.637
3704324571  8599454382  1343.568
3704324584  3704324525  28.985
3704324584  8599454232  3226.757
3704324588  3704302326  3779.74
3704324599  3704324584  19.462
3726546854  7565092538  822.55
3752951586  3753125491  198.584
3752951606  7987633674  481.291
3752951606  3752959432  124.463
3752951608  2351788727  589.74
3752951608  3752959444  450.027
3752959432  3752959444  44.317
3752959432  3752959460  70.879
3752959440  3752959432  60.011
3752959440  3752951606  99.1
3752959444  3752959440  44.558
3752959454  2426515784  473.263
3752959460  2351792514  975.698
3752959460  3752951586  442.104
3753125339  3753125408  16.748
3753125339  5067702223  284.47
3753125349  4853737142  17.764
3753125360  8566495961  224.068
3753125368  8247386609  172.803
3753125368  3753125390  1339.092
3753125376  6420591966  10.522
3753125376  6420591965  313.175
3753125382  3753125512  8.159
3753125382  3753125566  836.737
3753125390  3753125525  1126.046
3753125390  3453898827  1141.827
3753125408  3753125426  7.991
3753125424  3753125584  26.548
3753125426  3753125646  16.749
3753125426  9500668103  762.262
3753125443  3753125382  10.731
3753125443  3753125560  276.975
3753125451  3753125659  19.289
3753125451  8566480779  87.978
3753125482  8620088394  306.772
3753125482  6196085741  433.704
3753125488  9078321919  390.774
3753125488  3753125368  431.76
3753125491  3753125443  8.048
3753125491  8566495957  1485.583
3753125498  2456473904  14.486
3753125498  6196101104  57.284
3753125512  3753125491  10.289
3753125512  3752951608  235.338
3753125525  3753125617  202.855
3753125537  9078321926  25.329
3753125537  3753125376  16.684
3753125540  6196081834  212.959
3753125540  6196081833  115.807
3753125544  3753125482  16.986
3753125544  6196085739  238.54
3753125554  3753125498  13.999
3753125560  3753125382  277.885
3753125560  10568869838  310.315
3753125566  4853737340  18.018
3753125566  6196085726  566.458
3753125584  3753125588  16.125
3753125588  3753125525  207.951
3753125588  3753125617  22.973
3753125617  3753125658  10.948
3753125644  5067701388  238.897
3753125646  3753125339  9.061
3753125646  9629011126  168.216
3753125658  6196085699  463.084
3753125658  3753125349  24.858
3753125659  8911209915  26.316
3753125659  8566480786  38.007
3755524652  3755524719  17.181
3755524652  8599454400  42.468
3755524701  5266293154  121.194
3755524719  3704324533  10.67
3755533371  3755533398  12.444
3755533371  8326627943  893.24
3755533376  3755533407  538.785
3755533376  3755533386  794.473
3755533380  3755533386  10.674
3755533380  3755533376  786.908
3755533382  3755533371  10.794
3755533382  3755533407  444.765
3755533383  3755533380  6.829
3755533383  3755533408  624.5
3755533386  3755533383  8.323
3755533392  3755533382  12.754
3755533392  6780574520  593.546
3755533398  3755533392  10.674
3755533406  3755533408  10.035
3755533406  3755533380  631.285
3755533407  3755533404  634.142
3755533407  3755533371  446.951
3755533408  3704301718  5323.068
3761173396  3761173411  19.672
3761173396  8585912900  634.672
3761173397  4853737179  199.2
3761173398  7959216335  33.439
3761173398  7959216307  16.88
3761173399  4259317620  116.837
3761173404  3761173414  19.749
3761173404  6196085701  742.689
3761173408  3761173398  19.17
3761173408  7959216325  90.779
3761173411  3761173404  15.628
3761173411  6449068881  383.36
3761173414  3761173396  16.151
3761173414  4853737168  893.58
3761173432  3761173397  140.006
3761173432  7959216307  75.874
3761173437  9078321922  37.609
3761173437  3753125537  10.435
3766973149  5220718802  907.383
3803200607  3803204301  40.508
3803200607  8602642240  177.42
3803200610  8602642233  37.955
3803200610  3803200613  44.409
3803200613  8602642243  91.654
3803204301  5206432106  105.96
3838895739  3838895744  108.312
3838895739  8582683681  321.744
3838895744  8589262758  507.99
3838895744  3838897502  365.786
3838897502  8589262770  335.159
3838897502  8589262742  597.657
3982648815  8420784622  451.899
3982648815  2456473632  114.577
3982950114  6344073719  179.977
3982950114  8168691811  75.133
3982953246  4304662032  1056.659
3982953246  4304782653  431.073
3982953272  4304770750  11.327
3982953272  4304775900  40.192
3982953273  3982953272  34.443
3982953273  4304782680  68.991
3982967257  8168814564  32.32
3982967257  5222387593  10.281
3982967259  8168814540  32.515
3982967259  8168799705  10.183
3982967261  3982967263  40.084
3982967261  6344073717  122.657
3982967263  6344073718  123.936
3982967263  6344073733  312.924
3982967278  4823428762  25.32
3982967289  4823428589  235.159
3982967289  4823427284  1350.555
3982967289  4823427284  381.289
3982967296  4823428788  166.217
3982967301  4823428868  190.219
3982967301  4823429342  672.532
3982967341  3982967343  10.044
3983089007  4306305570  58.713
3983089007  627272934  410.309
3983089017  627273073  1276.546
3983089026  6526057189  842.481
3983089026  1332014372  2410.704
3984855296  691852710  57.328
3984855296  6436858220  33.748
3984855299  691851801  36.423
3984855299  3984855296  361.902
4051653877  8585912884  20.807
4051653877  4051653879  17.78
4051653878  4051653877  61.652
4051653878  8585912886  49.293
4051653879  4051653880  61.683
4051653879  8585912896  32.658
4051653880  4051653878  17.813
4051653880  8585912876  26.078
4259315469  4259317599  89.985
4259317092  8602905262  47.626
4259317112  4259317092  256.963
4259317112  8602905270  154.985
4259317123  8602905272  271.177
4259317123  7959216364  57.309
4259317148  4259317123  85.728
4259317178  4259317599  64.171
4259317178  4259317620  397.609
4259317291  4259315471  90.885
4259317291  4259317178  28.124
4259317599  4259315479  53.152
4259317599  4259317097  156.555
4259317620  3761173396  378.55
4272264309  4272264310  13.525
4272264310  7954791341  14.089
4272264310  8602905009  789.311
4285796188  4285798689  780.482
4285798697  4285798710  83.663
4285798697  4285798689  1355.544
4285798700  4285798716  38.522
4285798701  4285798700  146.077
4285798701  4285798715  43.816
4285798702  4285798705  146.841
4285798703  4285798712  90.241
4285798705  4285798704  106.485
4285798706  4285798701  134.524
4285798706  4285798709  174.259
4285798709  4285798702  159.014
4285798710  4285798706  259.742
4285798710  4285798712  174.81
4285798712  4285798714  96.732
4285798713  4285798714  81.591
4285798714  4285798709  130.245
4285798715  4285798702  107.07
4285798715  4285798716  146.085
4285798716  4285798705  100.613
4285798718  4285798701  118.833
4285798718  4285798700  258.557
4285804666  4285804674  803.157
4285804666  7734085253  1491.005
4285804669  4285804674  1391.73
4285804674  4285798700  669.947
4285804719  6344124862  324.104
4285804719  6344124870  181.331
4285804720  6344124859  162.121
